Time_stamp,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
FPS,240.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time,gripper_X,gripper_Y,gripper_Z,gripper_w,gripper_x,gripper_y,gripper_z,helmet_X,helmet_Y,helmet_Z,helmet_w,helmet_x,helmet_y,helmet_z,chisel_X,chisel_Y,chisel_Z,chisel_w,chisel_x,chisel_y,chisel_z,battery_X,battery_Y,battery_Z,battery_w,battery_x,battery_y,battery_z,A1_X,A1_Y,A1_Z,A2_X,A2_Y,A2_Z,A3_X,A3_Y,A3_Z,A4_X,A4_Y,A4_Z,B1_X,B1_Y,B1_Z,B2_X,B2_Y,B2_Z,C1_X,C1_Y,C1_Z,C2_X,C2_Y,C2_Z,D1_X,D1_Y,D1_Z,D2_X,D2_Y,D2_Z,D3_X,D3_Y,D3_Z,D4_X,D4_Y,D4_Z
0.929167,-0.160631226,0.550411255,0.36072345,-0.671392,-0.143839,-0.724194,0.063927,-0.386016266,0.393901611,0.926811279,-0.94791,0.025014,-0.291649,-0.125629,-0.057818443000000004,0.454164276,0.168259598,-0.190881,0.781026,0.124733,0.581382,0.111579178,0.3471604,0.17011337299999998,0.999998,-0.000511,-0.001874,-8.1e-05,-0.02545084,0.212981033,0.170558456,-0.023803282,0.303734192,0.171855804,-0.022955069,0.388362122,0.17506755100000002,-0.021003824,0.476591949,0.177070572,0.06325586700000001,0.47634335299999997,0.176361694,0.153961044,0.475516571,0.177115631,0.23550834699999998,0.474547546,0.177761948,0.237410583,0.38780899,0.174588928,0.23718208300000002,0.296188354,0.173297226,0.23662507600000002,0.209706009,0.172438187,0.15214888,0.211762848,0.170484207,0.061909515,0.212703369,0.170175354
0.933333,-0.16046343999999998,0.5506145020000001,0.360850677,-0.671464,-0.143594,-0.724169,0.063996,-0.385935608,0.393938171,0.926914673,-0.948026,0.024867,-0.291287,-0.125621,-0.057289341,0.454603973,0.168344696,-0.19016,0.780285,0.125966,0.582346,0.111590981,0.347148834,0.170129181,0.999998,-0.000494,-0.001857,-7.2e-05,-0.025436514,0.212961731,0.170574722,-0.02379763,0.303701691,0.17187301600000002,-0.022947310999999998,0.388346527,0.175087265,-0.021002264,0.476572021,0.177088242,0.06326662799999999,0.476331146,0.17638504,0.153962875,0.47549649,0.177133652,0.235512878,0.474523041,0.177768936,0.237417633,0.38779391500000004,0.174590851,0.237187378,0.296172119,0.17329844700000002,0.23663121,0.209693192,0.17244619800000002,0.15216189600000002,0.211741104,0.170492737,0.061911971999999996,0.21267884799999998,0.17018145799999998
0.937500,-0.16028833,0.550783142,0.360995178,-0.671579,-0.143418,-0.724087,0.064116,-0.385850616,0.393958008,0.9270225830000001,-0.948138,0.024745,-0.290939,-0.125606,-0.056744991,0.455124664,0.16830661,-0.189613,0.779751,0.127191,0.582974,0.111598175,0.347122986,0.170150513,0.999998,-0.000483,-0.001851,-5.5e-05,-0.025414684,0.212919083,0.170582748,-0.023779146,0.303666138,0.171898483,-0.022926531,0.38830087300000005,0.17510730000000002,-0.020989737,0.476537262,0.177105423,0.06327556200000001,0.476289917,0.176409866,0.153972565,0.475459991,0.17715978999999998,0.235523529,0.474489258,0.17780603,0.237433609,0.38775637799999996,0.174623825,0.237209488,0.296140808,0.173329544,0.236656845,0.20966159099999998,0.172465683,0.152180069,0.21171814,0.170508881,0.061936752,0.212642288,0.170192444
0.941667,-0.16010670500000002,0.550968201,0.36113031,-0.67172,-0.143221,-0.72399,0.064179,-0.385763763,0.39398272700000003,0.9271180419999999,-0.948267,0.0246,-0.290548,-0.125568,-0.056208385,0.45563250699999996,0.16816777,-0.189276,0.779557,0.127792,0.58321,0.11159307099999999,0.347112122,0.17016098,0.999998,-0.000492,-0.001882,-2.5e-05,-0.025410561,0.21290451,0.17057461499999998,-0.023782034,0.30365152,0.17188969399999998,-0.022927682999999997,0.388276764,0.175121155,-0.020994381,0.476518738,0.177138657,0.063266769,0.476276398,0.17640742499999998,0.15396665999999998,0.475452423,0.177170944,0.23550649999999998,0.474480438,0.177825348,0.23743042,0.387755768,0.174634857,0.23721315,0.29613207999999996,0.17334201,0.236661072,0.209656891,0.17247711200000002,0.152184067,0.211703888,0.170520874,0.061937729,0.212628632,0.17019683800000002
0.945833,-0.15994693000000001,0.551179932,0.361214233,-0.671743,-0.143153,-0.723977,0.064232,-0.385675323,0.394014435,0.92719989,-0.948375,0.024475,-0.290226,-0.125518,-0.055642238999999996,0.45616006499999995,0.168233978,-0.189438,0.779002,0.127949,0.583864,0.11157762099999999,0.34712042200000004,0.170159424,0.999998,-0.000534,-0.001936,-2e-06,-0.025411305999999998,0.212901596,0.17054861500000001,-0.023792618,0.30365356400000004,0.17184584,-0.022938454,0.388266785,0.175253983,-0.020982464,0.476518188,0.17730036899999999,0.06325091599999999,0.47629022200000004,0.17637561,0.153944107,0.475467072,0.177159164,0.235490479,0.474503937,0.177811646,0.23741452000000002,0.387776947,0.174621109,0.237205017,0.29615243500000005,0.17333004800000001,0.23666037,0.209676453,0.172480698,0.152190506,0.211713974,0.170511658,0.061950676,0.212641525,0.17018424999999998
0.950000,-0.159814514,0.551390015,0.36124954200000003,-0.671645,-0.14308,-0.72408,0.064258,-0.38558862299999996,0.39405337500000004,0.9272783809999999,-0.948488,0.024321,-0.289911,-0.125424,-0.05507806,0.456610626,0.16824302700000002,-0.189478,0.778637,0.127867,0.584357,0.111568108,0.347122406,0.170137726,0.999998,-0.000533,-0.00197,2.1e-05,-0.025396933,0.212905838,0.17051934800000002,-0.023786268,0.303658051,0.17179646299999998,-0.022919514,0.388264587,0.175411575,-0.020969190999999998,0.47651727299999996,0.177437347,0.06325209799999999,0.476294891,0.176341034,0.153941788,0.475487671,0.17712489299999998,0.235488098,0.474522919,0.177782806,0.237414444,0.387792938,0.174596542,0.237215866,0.296162537,0.17330195599999998,0.23667121900000002,0.20968341100000001,0.172451202,0.152201614,0.211727798,0.170484467,0.061959106,0.21264028899999998,0.170145935
0.954167,-0.159659912,0.551599121,0.361346252,-0.671697,-0.142985,-0.724048,0.064278,-0.385523102,0.39408688399999997,0.9273579710000001,-0.948593,0.024164,-0.289625,-0.125316,-0.05458297,0.45704510499999995,0.168070358,-0.189274,0.778658,0.127998,0.584365,0.111556877,0.347124512,0.17011700400000002,0.999998,-0.000536,-0.001975,2.6e-05,-0.025406230999999998,0.212903305,0.170499619,-0.023786793,0.30365329,0.171775238,-0.022916403,0.38826058999999996,0.175531433,-0.020937792,0.476514221,0.177679871,0.063243114,0.47630337500000003,0.176321747,0.153937973,0.47548098800000005,0.177103409,0.235482986,0.474526825,0.17776123000000002,0.237416306,0.38780838,0.174568939,0.237220322,0.296172577,0.173277405,0.236676849,0.20969317599999998,0.172421356,0.152204208,0.211730179,0.170448608,0.061961044,0.212644135,0.170121506
0.958333,-0.159504013,0.5517988890000001,0.361452667,-0.671752,-0.142805,-0.724026,0.064358,-0.38547345,0.39411499,0.927451599,-0.948713,0.024005,-0.289306,-0.125176,-0.054018921,0.457519409,0.16807515,-0.189331,0.778377,0.12774,0.584778,0.11155877700000001,0.347136353,0.170104263,0.999998,-0.000533,-0.001949,2.2e-05,-0.025389582,0.212921799,0.17050618,-0.023770178000000003,0.303674255,0.17178627,-0.022887518,0.388275665,0.17568417400000003,-0.020897739000000002,0.476518005,0.177870071,0.06325396700000001,0.476313354,0.17631063800000002,0.153952545,0.475491089,0.177084625,0.235501663,0.47454092400000003,0.177755753,0.237428345,0.387816711,0.174559372,0.237234161,0.296187592,0.173270859,0.23668536399999998,0.20970829800000002,0.172415009,0.15221340900000002,0.21174693300000003,0.170449356,0.061970900999999995,0.21265441899999998,0.170129868
