Time_stamp,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
FPS,240.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time,gripper_X,gripper_Y,gripper_Z,gripper_w,gripper_x,gripper_y,gripper_z,helmet_X,helmet_Y,helmet_Z,helmet_w,helmet_x,helmet_y,helmet_z,chisel_X,chisel_Y,chisel_Z,chisel_w,chisel_x,chisel_y,chisel_z,battery_X,battery_Y,battery_Z,battery_w,battery_x,battery_y,battery_z,A1_X,A1_Y,A1_Z,A2_X,A2_Y,A2_Z,A3_X,A3_Y,A3_Z,A4_X,A4_Y,A4_Z,B1_X,B1_Y,B1_Z,B2_X,B2_Y,B2_Z,C1_X,C1_Y,C1_Z,C2_X,C2_Y,C2_Z,D1_X,D1_Y,D1_Z,D2_X,D2_Y,D2_Z,D3_X,D3_Y,D3_Z,D4_X,D4_Y,D4_Z
1.562500,-0.11594812,0.661832397,0.325932617,-0.584851,-0.151743,-0.7968,-0.005751,-0.224104904,0.429723785,0.809660522,0.916668,-0.012502,0.387736,0.096046,-0.056214989,0.452563416,0.17245739699999998,-0.349545,0.791608,0.083436,0.49418,0.111796059,0.34717166099999996,0.170280579,0.999999,-0.000283,-0.001671,-0.000253,-0.023300739,0.212145752,0.170399414,-0.021622971,0.30286968999999997,0.17186399800000002,-0.02083954,0.387555176,0.174336838,-0.01879871,0.475743988,0.177684845,0.065405609,0.475506348,0.17644253499999998,0.15613507100000001,0.47476629600000003,0.17720829800000001,0.23768222,0.473829559,0.177973343,0.239636673,0.387106689,0.174733597,0.239425644,0.295485931,0.173402679,0.238866867,0.208986069,0.17260611,0.15444151299999997,0.210983597,0.17056416300000002,0.06415712700000001,0.211887604,0.170057129
1.566667,-0.115836807,0.661622498,0.325796021,-0.584867,-0.151979,-0.796745,-0.00554,-0.223944122,0.429852264,0.8095765380000001,0.916658,-0.012573,0.387809,0.095834,-0.0561105,0.452951874,0.17245639,-0.3493,0.79116,0.083553,0.49505,0.11180014799999999,0.347163391,0.170296768,0.999999,-0.000269,-0.001688,-0.000208,-0.023306206,0.212125809,0.17040266399999998,-0.021636032,0.302852448,0.171870193,-0.020848423,0.387534698,0.17435583500000001,-0.018808561,0.475729828,0.17775083900000002,0.065385208,0.475490082,0.176456604,0.1561129,0.474762787,0.17722459399999999,0.237658875,0.473825409,0.17798519899999998,0.23962060500000001,0.387101532,0.17474906899999998,0.23942013499999998,0.29548165899999995,0.17341572600000002,0.23886489900000002,0.20898471100000002,0.17261674500000002,0.154439423,0.21097644,0.17056839,0.064159935,0.211873642,0.170061691
1.570833,-0.115713356,0.661359863,0.325685852,-0.58494,-0.152258,-0.796641,-0.005189,-0.22380087299999998,0.42997833300000005,0.809498779,0.916622,-0.012654,0.387946,0.095611,-0.055941574,0.45335864299999995,0.172447662,-0.34888,0.790667,0.08376,0.496098,0.11180973799999999,0.34715686,0.170317825,0.999999,-0.000278,-0.001693,-0.000159,-0.023303571999999998,0.21210591099999998,0.170409988,-0.0216422,0.302825958,0.171882614,-0.020856058,0.387510315,0.174374588,-0.018818548,0.47570291099999995,0.177836563,0.065367912,0.475472534,0.176486984,0.156101837,0.47476138300000004,0.177261353,0.23764497399999998,0.47383041400000003,0.17802359,0.23961326600000002,0.387099762,0.174783005,0.239415375,0.29548355099999996,0.17344041400000001,0.238863449,0.208982895,0.172637924,0.154443481,0.21096653699999998,0.170587433,0.06417009,0.211862259,0.170080719
1.575000,-0.115573418,0.66107074,0.325606934,-0.585079,-0.152454,-0.796503,-0.004746,-0.223676849,0.430096008,0.80942627,0.916576,-0.012711,0.388122,0.095331,-0.055782093000000005,0.453792419,0.172397614,-0.348372,0.790227,0.084031,0.497109,0.11179744,0.347149628,0.170330872,0.999999,-0.000257,-0.001683,-0.000121,-0.023320442,0.212093781,0.170440094,-0.021665285,0.302820587,0.171904495,-0.020869772,0.38749954200000003,0.17441157499999999,-0.018838337,0.475693237,0.177940033,0.065340103,0.4754599,0.176514374,0.156069153,0.47475750699999997,0.177281921,0.237615265,0.47383120700000003,0.17804451,0.239583496,0.387103577,0.17480578600000002,0.23939454699999999,0.295479309,0.173463333,0.23884883099999998,0.20898292499999999,0.17265881300000002,0.15443173200000002,0.21096826200000002,0.17061447100000002,0.064149773,0.211849716,0.170102112
1.579167,-0.115440697,0.660788025,0.325504333,-0.585157,-0.152609,-0.796419,-0.004307,-0.223556091,0.43020578,0.809355957,0.916533,-0.012693,0.388311,0.094974,-0.05561866,0.454217102,0.17234866299999999,-0.347792,0.789773,0.084164,0.498213,0.111777939,0.347148254,0.170341217,0.999999,-0.000283,-0.001666,-0.000128,-0.02334487,0.212095474,0.170453888,-0.021687807,0.302816284,0.17192010500000002,-0.020887178,0.387499725,0.174428909,-0.018860111,0.475690247,0.178076904,0.065319977,0.475458282,0.176527267,0.156043518,0.474754639,0.177292984,0.237590607,0.473829407,0.178059189,0.239558548,0.38709494,0.174825333,0.239370667,0.295475891,0.173478394,0.238821625,0.208979614,0.172673279,0.154403259,0.21096594200000002,0.170624817,0.064128914,0.211845001,0.170118332
1.583333,-0.115304993,0.660486328,0.32536972,-0.585178,-0.15275,-0.79638,-0.003807,-0.22343309,0.430314056,0.809277161,0.916495,-0.012644,0.388508,0.094543,-0.055415161,0.45458358800000004,0.172270233,-0.346911,0.789332,0.084316,0.499498,0.111757782,0.347146912,0.17034097299999998,0.999999,-0.000296,-0.001659,-0.000159,-0.023376886,0.212110886,0.170468369,-0.021708309,0.302847504,0.171918304,-0.020889407999999998,0.387511505,0.174445221,-0.01885676,0.47570224,0.178199768,0.065316643,0.475460785,0.176537796,0.156043839,0.474747345,0.177295456,0.237590378,0.473813782,0.17806427,0.23954847699999998,0.387083221,0.17482916299999998,0.239356964,0.295466644,0.173485382,0.238798325,0.208974197,0.172668991,0.154379211,0.210968033,0.170631454,0.064105843,0.211856415,0.170127838
1.587500,-0.115148308,0.660190735,0.32521346999999995,-0.585162,-0.152943,-0.796356,-0.003325,-0.223317017,0.430416138,0.809197998,0.916459,-0.012613,0.388689,0.094156,-0.05518259,0.454950562,0.172270309,-0.34607,0.788588,0.084599,0.501207,0.11174543799999999,0.347155334,0.170324173,0.999999,-0.000266,-0.001667,-0.000237,-0.023392487,0.212149948,0.17046929900000002,-0.021716763,0.302875275,0.171915237,-0.020888216,0.387562897,0.174462463,-0.018838392,0.475726044,0.178293304,0.065325928,0.475492279,0.176531876,0.15605044599999998,0.474754395,0.17729826399999998,0.23761120600000002,0.473807098,0.17804794300000001,0.239541199,0.38708169600000003,0.17481454500000002,0.239337006,0.29547341899999996,0.173470047,0.238774307,0.208968567,0.17266184999999998,0.154353439,0.210983887,0.170618713,0.064072441,0.211878113,0.170115982
1.591667,-0.114979271,0.659903687,0.32504248,-0.585129,-0.153069,-0.796358,-0.002872,-0.223199142,0.43051937900000004,0.809108704,0.91644,-0.012538,0.388851,0.093678,-0.054922283,0.45539367700000005,0.17231575000000002,-0.345557,0.787771,0.084516,0.502856,0.111737503,0.347168701,0.170292267,0.999999,-0.000235,-0.00168,-0.000282,-0.023409426,0.21217288199999998,0.170459579,-0.021719014999999998,0.302908722,0.171911606,-0.020888933000000002,0.387596771,0.17446319600000001,-0.018826917999999998,0.475724945,0.17839677399999998,0.065335442,0.47552093500000003,0.176518265,0.156058517,0.47476962300000003,0.17727951,0.237620331,0.47381649800000003,0.178030563,0.239538879,0.387097015,0.17478990200000002,0.239328705,0.29547515900000004,0.173462189,0.238759903,0.208971939,0.172645676,0.154337357,0.210991592,0.17060647599999998,0.064063934,0.211896667,0.170115143
